RowNumber,species_1,cluster_1,species_2,cluster_2,dist,neighborhood,cross_species_cluster1_species_1,cross_species_cluster2_species_2,NewSortColumn
15675,1,86,2,94,73.69213252,181,86,94,1
18497,1,86,4,94,73.51679692,181,86,94,1
23870,2,86,4,94,71.9705629,181,86,94,1
873,3,86,1,94,71.74292903,181,86,94,1
4741,3,86,2,94,69.9584044,181,86,94,1
8606,3,86,4,94,69.69857333,181,86,94,1
15714,1,86,2,95,71.80795046,181,86,94,1
18536,1,86,4,95,74.94088007,181,86,94,1
21228,1,86,5,95,72.21245757,181,86,94,1
23902,2,86,4,95,73.49791896,181,86,94,1
26687,2,86,5,95,70.60332965,181,86,94,1
4783,3,86,2,95,67.25896139,181,86,94,1
8648,3,86,4,95,71.36122682,181,86,94,1
12433,3,86,5,95,68.22067308,181,86,94,1
29168,4,86,5,95,69.14732306,181,86,94,1
18575,1,86,4,96,71.13806741,181,86,94,1
23934,2,86,4,96,69.48151014,181,86,94,1
8690,3,86,4,96,66.89846154,181,86,94,1
1041,3,86,1,98,66.90149547,181,86,94,1
1125,3,86,1,100,71.44080196,181,86,94,1
1167,3,86,1,101,68.33251593,181,86,94,1
18459,1,87,4,92,69.10706784,181,86,94,1
23839,2,87,4,92,70.57921644,181,86,94,1
15676,1,87,2,94,71.51910131,181,86,94,1
18498,1,87,4,94,71.1958853,181,86,94,1
23871,2,87,4,94,72.6205594,181,86,94,1
15715,1,87,2,95,68.49710504,181,86,94,1
18537,1,87,4,95,72.90290814,181,86,94,1
21229,1,87,5,95,69.72640176,181,86,94,1
23903,2,87,4,95,74.29294778,181,86,94,1
26688,2,87,5,95,71.17397168,181,86,94,1
18576,1,87,4,96,68.35477256,181,86,94,1
23935,2,87,4,96,69.77401737,181,86,94,1
15480,1,86,2,88,73.95214908,181,86,95,1
4531,3,86,2,88,69.79885977,181,86,95,1
21111,1,86,5,90,72.99658856,181,86,95,1
26591,2,86,5,90,71.40609545,181,86,95,1
12307,3,86,5,90,68.58592255,181,86,95,1
29075,4,86,5,90,69.35753804,181,86,95,1
18419,1,86,4,91,76.56246296,181,86,95,1
23806,2,86,4,91,74.98238374,181,86,95,1
747,3,86,1,91,70.85115415,181,86,95,1
8522,3,86,4,91,72.39527559,181,86,95,1
15636,1,86,2,92,73.84524246,181,86,95,1
4699,3,86,2,92,69.57220565,181,86,95,1
915,3,86,1,95,71.74844043,181,86,95,1
21267,1,86,5,96,71.68241252,181,86,95,1
26719,2,86,5,96,70.00888422,181,86,95,1
957,3,86,1,96,69.41586028,181,86,95,1
12475,3,86,5,96,67.32757036,181,86,95,1
29199,4,86,5,96,68.13180004,181,86,95,1
21345,1,86,5,98,75.75511702,181,86,95,1
26783,2,86,5,98,74.10075696,181,86,95,1
12559,3,86,5,98,71.70340755,181,86,95,1
29261,4,86,5,98,72.38514019,181,86,95,1
15481,1,87,2,88,71.0636911,181,86,95,1
21112,1,87,5,90,69.70430524,181,86,95,1
26592,2,87,5,90,70.927616,181,86,95,1
18420,1,87,4,91,73.51904775,181,86,95,1
23807,2,87,4,91,74.69120277,181,86,95,1
15637,1,87,2,92,70.85494951,181,86,95,1
21268,1,87,5,96,68.687908,181,86,95,1
26720,2,87,5,96,70.00732484,181,86,95,1
21346,1,87,5,98,72.98567713,181,86,95,1
26784,2,87,5,98,74.26281668,181,86,95,1
12889,3,83,5,106,62.39373637,181,83,102,3
5197,3,83,2,107,62.0774738,181,83,102,3
9230,3,83,4,116,60.14413497,181,83,102,3
1833,3,83,1,117,62.23696416,181,83,102,3
21655,1,84,5,106,63.08595633,181,83,102,3
27038,2,84,5,106,62.54481677,181,83,102,3
12890,3,84,5,106,62.60858654,181,83,102,3
16102,1,84,2,107,62.71731133,181,83,102,3
5198,3,84,2,107,62.23810639,181,83,102,3
19080,1,84,4,116,60.89459172,181,83,102,3
24349,2,84,4,116,60.32688031,181,83,102,3
9231,3,84,4,116,60.44381231,181,83,102,3
1834,3,84,1,117,62.60325727,181,83,102,3
21656,1,85,5,106,61.50853258,181,83,102,3
12891,3,85,5,106,66.88084514,181,83,102,3
29507,4,85,5,106,63.49879928,181,83,102,3
16103,1,85,2,107,61.28009626,181,83,102,3
5199,3,85,2,107,66.5486128,181,83,102,3
19081,1,85,4,116,59.03596791,181,83,102,3
9232,3,85,4,116,64.72935946,181,83,102,3
1835,3,85,1,117,67.00009451,181,83,102,3
29508,4,122,5,106,62.17643222,181,83,102,3
1245,3,83,1,103,61.23718523,181,83,113,3
1287,3,83,1,104,59.8654773,181,83,113,3
1371,3,83,1,106,62.52257372,181,83,113,3
1413,3,83,1,107,61.74120805,181,83,113,3
5323,3,83,2,110,58.98222893,181,83,113,3
5365,3,83,2,113,60.94200662,181,83,113,3
5407,3,83,2,115,60.78418933,181,83,113,3
9188,3,83,4,115,60.18527571,181,83,113,3
13099,3,83,5,118,64.59030707,181,83,113,3
13141,3,83,5,119,60.05197891,181,83,113,3
13183,3,83,5,120,62.88820064,181,83,113,3
13225,3,83,5,121,62.82681845,181,83,113,3
1246,3,84,1,103,62.60679596,181,83,113,3
1288,3,84,1,104,62.187372,181,83,113,3
1372,3,84,1,106,64.14192703,181,83,113,3
1414,3,84,1,107,62.35072899,181,83,113,3
16219,1,84,2,110,60.56677702,181,83,113,3
5324,3,84,2,110,60.17353637,181,83,113,3
16258,1,84,2,113,62.19806623,181,83,113,3
5366,3,84,2,113,61.85684896,181,83,113,3
16297,1,84,2,115,62.63334331,181,83,113,3
19041,1,84,4,115,61.57036706,181,83,113,3
24317,2,84,4,115,60.95516496,181,83,113,3
5408,3,84,2,115,62.37016448,181,83,113,3
9189,3,84,4,115,61.25736984,181,83,113,3
21850,1,84,5,118,66.5109651,181,83,113,3
27198,2,84,5,118,65.83935254,181,83,113,3
13100,3,84,5,118,66.18449983,181,83,113,3
21889,1,84,5,119,61.44567304,181,83,113,3
27230,2,84,5,119,60.82972272,181,83,113,3
13142,3,84,5,119,61.0993984,181,83,113,3
21928,1,84,5,120,63.97937239,181,83,113,3
27262,2,84,5,120,63.4019424,181,83,113,3
13184,3,84,5,120,63.650798,181,83,113,3
21967,1,84,5,121,63.80068192,181,83,113,3
27294,2,84,5,121,63.26153469,181,83,113,3
13226,3,84,5,121,63.47309892,181,83,113,3
1247,3,85,1,103,66.72695232,181,83,113,3
1289,3,85,1,104,66.23456636,181,83,113,3
1373,3,85,1,106,68.38703529,181,83,113,3
1415,3,85,1,107,66.35881526,181,83,113,3
16220,1,85,2,110,56.21157188,181,83,113,3
5325,3,85,2,110,64.62010654,181,83,113,3
16259,1,85,2,113,59.1137093,181,83,113,3
5367,3,85,2,113,65.97320742,181,83,113,3
16298,1,85,2,115,58.43693877,181,83,113,3
19042,1,85,4,115,57.59824745,181,83,113,3
5409,3,85,2,115,66.75254519,181,83,113,3
9190,3,85,4,115,65.31778271,181,83,113,3
21851,1,85,5,118,62.00982294,181,83,113,3
13101,3,85,5,118,70.31258781,181,83,113,3
29662,4,85,5,118,66.7807216,181,83,113,3
21890,1,85,5,119,57.5256265,181,83,113,3
13143,3,85,5,119,65.25174807,181,83,113,3
29693,4,85,5,119,61.89337019,181,83,113,3
21929,1,85,5,120,61.21513638,181,83,113,3
13185,3,85,5,120,67.58573775,181,83,113,3
29724,4,85,5,120,64.40355116,181,83,113,3
21968,1,85,5,121,61.29671482,181,83,113,3
13227,3,85,5,121,67.33400866,181,83,113,3
29755,4,85,5,121,64.30032272,181,83,113,3
29663,4,122,5,118,63.5579452,181,83,113,3
29694,4,122,5,119,59.16878746,181,83,113,3
29725,4,122,5,120,62.40901744,181,83,113,3
29756,4,122,5,121,62.38539608,181,83,113,3
12763,3,83,5,103,58.22303308,181,83,115,3
5281,3,83,2,109,57.07261691,181,83,115,3
5449,3,83,2,116,61.54514529,181,83,115,3
5491,3,83,2,117,65.05285198,181,83,115,3
9272,3,83,4,117,61.65417361,181,83,115,3
1875,3,83,1,118,63.11859668,181,83,115,3
5533,3,83,2,118,61.25649627,181,83,115,3
9314,3,83,4,118,58.58567669,181,83,115,3
1917,3,83,1,119,59.76424277,181,83,115,3
1959,3,83,1,120,59.6851806,181,83,115,3
21538,1,84,5,103,59.14666823,181,83,115,3
26942,2,84,5,103,58.55554647,181,83,115,3
12764,3,84,5,103,58.799759,181,83,115,3
16180,1,84,2,109,57.87511015,181,83,115,3
5282,3,84,2,109,57.37493501,181,83,115,3
16336,1,84,2,116,62.41924711,181,83,115,3
5450,3,84,2,116,62.06564561,181,83,115,3
16375,1,84,2,117,65.67006336,181,83,115,3
19119,1,84,4,117,62.33671687,181,83,115,3
24381,2,84,4,117,61.8132559,181,83,115,3
5492,3,84,2,117,65.26163655,181,83,115,3
9273,3,84,4,117,61.93245241,181,83,115,3
16414,1,84,2,118,62.00146224,181,83,115,3
19158,1,84,4,118,59.45505276,181,83,115,3
24413,2,84,4,118,58.87519611,181,83,115,3
1876,3,84,1,118,63.39656256,181,83,115,3
5534,3,84,2,118,61.62875994,181,83,115,3
9315,3,84,4,118,59.02374662,181,83,115,3
1918,3,84,1,119,60.14658563,181,83,115,3
1960,3,84,1,120,60.34747034,181,83,115,3
21539,1,85,5,103,56.49347274,181,83,115,3
12765,3,85,5,103,63.13257841,181,83,115,3
29414,4,85,5,103,59.67892368,181,83,115,3
16181,1,85,2,109,56.43511821,181,83,115,3
5283,3,85,2,109,62.48625576,181,83,115,3
16337,1,85,2,116,60.33742438,181,83,115,3
5451,3,85,2,116,66.25482794,181,83,115,3
16376,1,85,2,117,64.0941376,181,83,115,3
19120,1,85,4,117,60.49033864,181,83,115,3
5493,3,85,2,117,69.35151144,181,83,115,3
9274,3,85,4,117,66.14872428,181,83,115,3
16415,1,85,2,118,59.68782597,181,83,115,3
19159,1,85,4,118,57.60477051,181,83,115,3
1877,3,85,1,118,67.48774641,181,83,115,3
5535,3,85,2,118,65.84300539,181,83,115,3
9316,3,85,4,118,63.74655531,181,83,115,3
1919,3,85,1,119,64.69590367,181,83,115,3
1961,3,85,1,120,64.9403926,181,83,115,3
29415,4,122,5,103,57.53612942,181,83,115,3
5239,3,83,2,108,57.90812281,181,83,116,3
12931,3,83,5,113,60.16207163,181,83,116,3
9356,3,83,4,119,57.2151377,181,83,116,3
2001,3,83,1,121,55.8838997,181,83,116,3
16141,1,84,2,108,60.8573367,181,83,116,3
5240,3,84,2,108,60.35157704,181,83,116,3
21694,1,84,5,113,62.99760248,181,83,116,3
27070,2,84,5,113,62.23811251,181,83,116,3
12932,3,84,5,113,62.6060382,181,83,116,3
19197,1,84,4,119,60.19922116,181,83,116,3
24445,2,84,4,119,59.44855828,181,83,116,3
9357,3,84,4,119,59.70212094,181,83,116,3
2002,3,84,1,121,57.79722834,181,83,116,3
16142,1,85,2,108,53.33785115,181,83,116,3
5241,3,85,2,108,65.97820685,181,83,116,3
21695,1,85,5,113,56.00317269,181,83,116,3
12933,3,85,5,113,67.56142676,181,83,116,3
29538,4,85,5,113,63.15726625,181,83,116,3
19198,1,85,4,119,52.56390093,181,83,116,3
9358,3,85,4,119,65.37453629,181,83,116,3
2003,3,85,1,121,63.4370709,181,83,116,3
29539,4,122,5,113,58.58005326,181,83,116,3
4987,3,83,2,102,61.59722404,181,83,117,3
8894,3,83,4,103,64.56748848,181,83,117,3
1665,3,83,1,113,66.82163204,181,83,117,3
1749,3,83,1,115,63.67442071,181,83,117,3
12973,3,83,5,115,63.076421,181,83,117,3
15907,1,84,2,102,62.70554778,181,83,117,3
4988,3,84,2,102,62.46647878,181,83,117,3
18768,1,84,4,103,65.65920592,181,83,117,3
24093,2,84,4,103,65.11417357,181,83,117,3
8895,3,84,4,103,65.4685466,181,83,117,3
1666,3,84,1,113,67.72229297,181,83,117,3
21733,1,84,5,115,64.10121456,181,83,117,3
27102,2,84,5,115,63.54254115,181,83,117,3
1750,3,84,1,115,64.33492322,181,83,117,3
12974,3,84,5,115,63.89639041,181,83,117,3
15908,1,85,2,102,58.93958156,181,83,117,3
4989,3,85,2,102,66.20755793,181,83,117,3
18769,1,85,4,103,61.96598205,181,83,117,3
8896,3,85,4,103,68.95442493,181,83,117,3
1667,3,85,1,113,70.89719457,181,83,117,3
21734,1,85,5,115,60.26975733,181,83,117,3
1751,3,85,1,115,67.75604459,181,83,117,3
12975,3,85,5,115,67.44116166,181,83,117,3
29569,4,85,5,115,64.62957642,181,83,117,3
29570,4,122,5,115,62.31610196,181,83,117,3
12721,3,83,5,102,62.1684603,181,83,118,3
5071,3,83,2,104,63.88475067,181,83,118,3
8936,3,83,4,104,64.72141905,181,83,118,3
1623,3,83,1,112,63.8679395,181,83,118,3
21499,1,84,5,102,63.78566425,181,83,118,3
26910,2,84,5,102,63.08933865,181,83,118,3
12722,3,84,5,102,63.62000495,181,83,118,3
15985,1,84,2,104,65.71290034,181,83,118,3
18807,1,84,4,104,66.19706372,181,83,118,3
24125,2,84,4,104,65.64366829,181,83,118,3
5072,3,84,2,104,65.59798258,181,83,118,3
8937,3,84,4,104,66.09176257,181,83,118,3
1624,3,84,1,112,65.50123051,181,83,118,3
21500,1,85,5,102,57.63638262,181,83,118,3
12723,3,85,5,102,66.97711724,181,83,118,3
29383,4,85,5,102,64.2426764,181,83,118,3
15986,1,85,2,104,59.47271046,181,83,118,3
18808,1,85,4,104,61.29446161,181,83,118,3
5073,3,85,2,104,69.02797574,181,83,118,3
8938,3,85,4,104,69.44700403,181,83,118,3
1625,3,85,1,112,68.85138941,181,83,118,3
29384,4,122,5,102,61.11419131,181,83,118,3
5029,3,83,2,103,67.22794602,181,83,119,3
12805,3,83,5,104,63.45668418,181,83,119,3
5113,3,83,2,105,63.54423597,181,83,119,3
8978,3,83,4,105,65.39429676,181,83,119,3
12847,3,83,5,105,61.28971056,181,83,119,3
5155,3,83,2,106,65.11298524,181,83,119,3
9020,3,83,4,106,64.05132865,181,83,119,3
9062,3,83,4,107,67.138698,181,83,119,3
9104,3,83,4,108,64.76021296,181,83,119,3
1581,3,83,1,111,65.10711391,181,83,119,3
9146,3,83,4,113,64.58942737,181,83,119,3
1707,3,83,1,114,66.12719248,181,83,119,3
1791,3,83,1,116,62.3810195,181,83,119,3
15946,1,84,2,103,68.89091738,181,83,119,3
5030,3,84,2,103,68.76290863,181,83,119,3
21577,1,84,5,104,65.01996427,181,83,119,3
26974,2,84,5,104,64.50638086,181,83,119,3
12806,3,84,5,104,64.65324503,181,83,119,3
16024,1,84,2,105,65.27685842,181,83,119,3
18846,1,84,4,105,67.06456924,181,83,119,3
21616,1,84,5,105,62.26468528,181,83,119,3
24157,2,84,4,105,66.5490014,181,83,119,3
27006,2,84,5,105,61.76283871,181,83,119,3
5114,3,84,2,105,64.99494949,181,83,119,3
8979,3,84,4,105,66.79584003,181,83,119,3
12848,3,84,5,105,61.82922253,181,83,119,3
16063,1,84,2,106,66.85421722,181,83,119,3
18885,1,84,4,106,65.8299181,181,83,119,3
24189,2,84,4,106,65.27479021,181,83,119,3
5156,3,84,2,106,66.47701007,181,83,119,3
9021,3,84,4,106,65.53714734,181,83,119,3
18924,1,84,4,107,68.67391713,181,83,119,3
24221,2,84,4,107,68.31508786,181,83,119,3
9063,3,84,4,107,68.37354417,181,83,119,3
18963,1,84,4,108,66.31991261,181,83,119,3
24253,2,84,4,108,65.83305151,181,83,119,3
9105,3,84,4,108,65.90242012,181,83,119,3
1582,3,84,1,111,66.6660841,181,83,119,3
19002,1,84,4,113,65.68141145,181,83,119,3
24285,2,84,4,113,65.23428373,181,83,119,3
9147,3,84,4,113,65.26269193,181,83,119,3
1708,3,84,1,114,67.69991458,181,83,119,3
1792,3,84,1,116,63.2575676,181,83,119,3
15947,1,85,2,103,64.53197454,181,83,119,3
5031,3,85,2,103,72.22523915,181,83,119,3
21578,1,85,5,104,61.47575797,181,83,119,3
12807,3,85,5,104,68.98518268,181,83,119,3
29445,4,85,5,104,65.42186626,181,83,119,3
16025,1,85,2,105,60.87524123,181,83,119,3
18847,1,85,4,105,63.32170509,181,83,119,3
21617,1,85,5,105,60.26557889,181,83,119,3
5115,3,85,2,105,69.10294368,181,83,119,3
8980,3,85,4,105,70.76908092,181,83,119,3
12849,3,85,5,105,66.23567531,181,83,119,3
29476,4,85,5,105,62.69829981,181,83,119,3
16064,1,85,2,106,63.10435899,181,83,119,3
18886,1,85,4,106,61.48666426,181,83,119,3
5157,3,85,2,106,70.77777097,181,83,119,3
9022,3,85,4,106,69.64277165,181,83,119,3
18925,1,85,4,107,65.1877928,181,83,119,3
9064,3,85,4,107,72.55745302,181,83,119,3
18964,1,85,4,108,62.99134724,181,83,119,3
9106,3,85,4,108,70.34480317,181,83,119,3
1583,3,85,1,111,70.80069833,181,83,119,3
19003,1,85,4,113,62.91677833,181,83,119,3
9148,3,85,4,113,69.60624809,181,83,119,3
1709,3,85,1,114,71.22193351,181,83,119,3
1793,3,85,1,116,67.41192242,181,83,119,3
29446,4,122,5,104,62.93781243,181,83,119,3
29477,4,122,5,105,60.9975673,181,83,119,3
825,3,83,1,93,64.61198868,181,83,120,3
12385,3,83,5,94,56.52473679,181,83,120,3
4861,3,83,2,97,64.74251095,181,83,120,3
8726,3,83,4,97,59.56214797,181,83,120,3
8768,3,83,4,98,60.9408635,181,83,120,3
1077,3,83,1,99,61.22738122,181,83,120,3
4945,3,83,2,99,56.95199331,181,83,120,3
12679,3,83,5,101,62.08675741,181,83,120,3
1203,3,83,1,102,64.43727833,181,83,120,3
8852,3,83,4,102,66.86148604,181,83,120,3
1329,3,83,1,105,63.53280899,181,83,120,3
1455,3,83,1,108,61.58675381,181,83,120,3
1497,3,83,1,109,69.02917727,181,83,120,3
1539,3,83,1,110,64.63018065,181,83,120,3
13015,3,83,5,116,67.03534121,181,83,120,3
13057,3,83,5,117,64.04645123,181,83,120,3
5575,3,83,2,119,65.22916276,181,83,120,3
5617,3,83,2,120,63.95164889,181,83,120,3
9398,3,83,4,120,61.07829575,181,83,120,3
5659,3,83,2,121,60.80158447,181,83,120,3
9440,3,83,4,121,64.34625771,181,83,120,3
826,3,84,1,93,65.97717234,181,83,120,3
21187,1,84,5,94,55.9909441,181,83,120,3
26654,2,84,5,94,55.26499766,181,83,120,3
12386,3,84,5,94,56.16811171,181,83,120,3
15790,1,84,2,97,65.98761443,181,83,120,3
18612,1,84,4,97,60.28130511,181,83,120,3
23965,2,84,4,97,59.67775583,181,83,120,3
4862,3,84,2,97,66.01467618,181,83,120,3
8727,3,84,4,97,60.20399888,181,83,120,3
18651,1,84,4,98,61.88605456,181,83,120,3
23997,2,84,4,98,61.23555917,181,83,120,3
8769,3,84,4,98,61.86371035,181,83,120,3
15868,1,84,2,99,56.54658554,181,83,120,3
1078,3,84,1,99,61.69156922,181,83,120,3
4946,3,84,2,99,56.65382151,181,83,120,3
21460,1,84,5,101,63.21973939,181,83,120,3
26878,2,84,5,101,62.59166177,181,83,120,3
12680,3,84,5,101,63.13988011,181,83,120,3
18729,1,84,4,102,67.95773597,181,83,120,3
24061,2,84,4,102,67.33445598,181,83,120,3
1204,3,84,1,102,64.98900602,181,83,120,3
8853,3,84,4,102,68.12553323,181,83,120,3
1330,3,84,1,105,64.23699574,181,83,120,3
1456,3,84,1,108,62.2455063,181,83,120,3
1498,3,84,1,109,70.17979902,181,83,120,3
1540,3,84,1,110,66.09233673,181,83,120,3
21772,1,84,5,116,68.16899626,181,83,120,3
27134,2,84,5,116,67.53917191,181,83,120,3
13016,3,84,5,116,68.29941514,181,83,120,3
21811,1,84,5,117,65.31118075,181,83,120,3
27166,2,84,5,117,64.65812295,181,83,120,3
13058,3,84,5,117,65.41094954,181,83,120,3
16453,1,84,2,119,66.69914056,181,83,120,3
5576,3,84,2,119,66.69783829,181,83,120,3
16492,1,84,2,120,64.69791224,181,83,120,3
19236,1,84,4,120,62.18205228,181,83,120,3
24477,2,84,4,120,61.56375237,181,83,120,3
5618,3,84,2,120,64.5622893,181,83,120,3
9399,3,84,4,120,61.97317301,181,83,120,3
16531,1,84,2,121,61.71111983,181,83,120,3
19275,1,84,4,121,65.91777567,181,83,120,3
24509,2,84,4,121,65.32601598,181,83,120,3
5660,3,84,2,121,61.4491611,181,83,120,3
9441,3,84,4,121,65.90645784,181,83,120,3
827,3,85,1,93,68.71060881,181,83,120,3
21188,1,85,5,94,52.30232983,181,83,120,3
12387,3,85,5,94,57.79241098,181,83,120,3
29135,4,85,5,94,56.94149972,181,83,120,3
15791,1,85,2,97,60.16459736,181,83,120,3
18613,1,85,4,97,54.8206489,181,83,120,3
4863,3,85,2,97,68.87919312,181,83,120,3
8728,3,85,4,97,63.31223724,181,83,120,3
18652,1,85,4,98,56.44818909,181,83,120,3
8770,3,85,4,98,64.81898749,181,83,120,3
15869,1,85,2,99,52.60219618,181,83,120,3
1079,3,85,1,99,63.94424148,181,83,120,3
4947,3,85,2,99,58.65101705,181,83,120,3
21461,1,85,5,101,58.08711282,181,83,120,3
12681,3,85,5,101,66.37307449,181,83,120,3
29352,4,85,5,101,63.85072676,181,83,120,3
18730,1,85,4,102,62.53919222,181,83,120,3
1205,3,85,1,102,68.28956739,181,83,120,3
8854,3,85,4,102,70.18900627,181,83,120,3
1331,3,85,1,105,67.66322158,181,83,120,3
1457,3,85,1,108,66.17382313,181,83,120,3
1499,3,85,1,109,71.94464205,181,83,120,3
1541,3,85,1,110,69.374799,181,83,120,3
21773,1,85,5,116,62.25059914,181,83,120,3
13017,3,85,5,116,70.50026732,181,83,120,3
29600,4,85,5,116,68.723269,181,83,120,3
21812,1,85,5,117,59.56649444,181,83,120,3
13059,3,85,5,117,67.86406161,181,83,120,3
29631,4,85,5,117,65.93596904,181,83,120,3
16454,1,85,2,119,61.437728,181,83,120,3
5577,3,85,2,119,69.69131825,181,83,120,3
16493,1,85,2,120,60.54014246,181,83,120,3
19237,1,85,4,120,58.14471634,181,83,120,3
5619,3,85,2,120,67.85070672,181,83,120,3
9400,3,85,4,120,65.76382283,181,83,120,3
16532,1,85,2,121,58.18852411,181,83,120,3
19276,1,85,4,121,60.86342737,181,83,120,3
5661,3,85,2,121,65.25572008,181,83,120,3
9442,3,85,4,121,69.10045058,181,83,120,3
29136,4,122,5,94,55.63659011,181,83,120,3
29353,4,122,5,101,61.02123131,181,83,120,3
29601,4,122,5,116,65.69234785,181,83,120,3
29632,4,122,5,117,62.75549096,181,83,120,3
21654,1,83,5,106,62.19500292,181,84,102,3
27037,2,83,5,106,62.24072023,181,84,102,3
29505,4,83,5,106,55.12191624,181,84,102,3
16101,1,83,2,107,62.10130163,181,84,102,3
19079,1,83,4,116,59.47558466,181,84,102,3
24348,2,83,4,116,59.52783778,181,84,102,3
29506,4,84,5,106,63.14178671,181,84,102,3
21663,1,92,5,106,51.63325968,181,84,102,3
16110,1,92,2,107,51.48377905,181,84,102,3
19088,1,92,4,116,49.13395999,181,84,102,3
12892,3,122,5,106,65.7666297,181,84,102,3
5200,3,122,2,107,65.53894082,181,84,102,3
9233,3,122,4,116,63.45882492,181,84,102,3
1836,3,122,1,117,65.8987423,181,84,102,3
12893,3,123,5,106,63.14658318,181,84,102,3
5201,3,123,2,107,63.09744083,181,84,102,3
9234,3,123,4,116,60.41650845,181,84,102,3
1837,3,123,1,117,63.35794412,181,84,102,3
12894,3,124,5,106,57.95290483,181,84,102,3
5202,3,124,2,107,57.77214738,181,84,102,3
9235,3,124,4,116,54.99510202,181,84,102,3
1838,3,124,1,117,57.99177302,181,84,102,3
16218,1,83,2,110,59.01451565,181,84,113,3
16257,1,83,2,113,59.77659375,181,84,113,3
16296,1,83,2,115,58.88205893,181,84,113,3
19040,1,83,4,115,59.49939686,181,84,113,3
24316,2,83,4,115,59.68163123,181,84,113,3
21849,1,83,5,118,65.08893065,181,84,113,3
27197,2,83,5,118,65.37791365,181,84,113,3
29660,4,83,5,118,60.51123491,181,84,113,3
21888,1,83,5,119,59.61484577,181,84,113,3
27229,2,83,5,119,59.82439079,181,84,113,3
29691,4,83,5,119,53.74853721,181,84,113,3
21927,1,83,5,120,60.95594333,181,84,113,3
27261,2,83,5,120,61.00433863,181,84,113,3
29722,4,83,5,120,54.57022926,181,84,113,3
21966,1,83,5,121,61.07624263,181,84,113,3
27293,2,83,5,121,61.16060126,181,84,113,3
29753,4,83,5,121,54.41931752,181,84,113,3
29661,4,84,5,118,66.49707958,181,84,113,3
29692,4,84,5,119,61.29054205,181,84,113,3
29723,4,84,5,120,63.53457749,181,84,113,3
29754,4,84,5,121,63.33292729,181,84,113,3
16227,1,92,2,110,51.87154987,181,84,113,3
16266,1,92,2,113,52.09979492,181,84,113,3
16305,1,92,2,115,50.58282694,181,84,113,3
19049,1,92,4,115,52.41928826,181,84,113,3
21858,1,92,5,118,60.21113182,181,84,113,3
21897,1,92,5,119,52.41552777,181,84,113,3
21936,1,92,5,120,52.99438123,181,84,113,3
21975,1,92,5,121,52.18383747,181,84,113,3
1248,3,122,1,103,65.35388941,181,84,113,3
1290,3,122,1,104,64.98803099,181,84,113,3
1374,3,122,1,106,66.5527598,181,84,113,3
1416,3,122,1,107,64.72490188,181,84,113,3
5326,3,122,2,110,63.06730952,181,84,113,3
5368,3,122,2,113,64.23055604,181,84,113,3
5410,3,122,2,115,64.10061346,181,84,113,3
9191,3,122,4,115,63.68562729,181,84,113,3
13102,3,122,5,118,68.7118702,181,84,113,3
13144,3,122,5,119,63.72460163,181,84,113,3
13186,3,122,5,120,65.71559248,181,84,113,3
13228,3,122,5,121,65.56254483,181,84,113,3
1249,3,123,1,103,62.0868285,181,84,113,3
1291,3,123,1,104,61.75576213,181,84,113,3
1375,3,123,1,106,63.42981895,181,84,113,3
1417,3,123,1,107,60.85281308,181,84,113,3
5327,3,123,2,110,59.84450551,181,84,113,3
5369,3,123,2,113,60.56582292,181,84,113,3
5411,3,123,2,115,59.61970947,181,84,113,3
9192,3,123,4,115,60.3016392,181,84,113,3
13103,3,123,5,118,65.79256807,181,84,113,3
13145,3,123,5,119,60.44851856,181,84,113,3
13187,3,123,5,120,61.65799532,181,84,113,3
13229,3,123,5,121,61.89380119,181,84,113,3
1250,3,124,1,103,58.4243625,181,84,113,3
1292,3,124,1,104,58.40348782,181,84,113,3
1376,3,124,1,106,60.03250584,181,84,113,3
1418,3,124,1,107,55.81065348,181,84,113,3
5328,3,124,2,110,55.89106264,181,84,113,3
5370,3,124,2,113,55.98286784,181,84,113,3
5412,3,124,2,115,54.90475095,181,84,113,3
9193,3,124,4,115,56.12150021,181,84,113,3
13104,3,124,5,118,62.89830317,181,84,113,3
13146,3,124,5,119,56.22833872,181,84,113,3
13188,3,124,5,120,56.8746596,181,84,113,3
13230,3,124,5,121,56.70338983,181,84,113,3
21537,1,83,5,103,55.76990707,181,84,115,3
26941,2,83,5,103,55.80457942,181,84,115,3
29412,4,83,5,103,48.35226353,181,84,115,3
16179,1,83,2,109,58.43122395,181,84,115,3
16335,1,83,2,116,60.96792976,181,84,115,3
16374,1,83,2,117,64.19471285,181,84,115,3
19118,1,83,4,117,60.55440095,181,84,115,3
24380,2,83,4,117,60.62512431,181,84,115,3
16413,1,83,2,118,58.3766046,181,84,115,3
19157,1,83,4,118,59.05264937,181,84,115,3
24412,2,83,4,118,59.29195053,181,84,115,3
29413,4,84,5,103,58.54766855,181,84,115,3
21546,1,92,5,103,45.71782666,181,84,115,3
16188,1,92,2,109,53.24911292,181,84,115,3
16344,1,92,2,116,52.51268383,181,84,115,3
16383,1,92,2,117,54.41919496,181,84,115,3
19127,1,92,4,117,50.51761698,181,84,115,3
16422,1,92,2,118,47.57204984,181,84,115,3
19166,1,92,4,118,52.81330369,181,84,115,3
12766,3,122,5,103,60.71325946,181,84,115,3
5284,3,122,2,109,61.30969525,181,84,115,3
5452,3,122,2,116,64.51303619,181,84,115,3
